Distrito,Parque,Superficie parque (mq),Barrio,Superficie media casa (mq)
Sant Andreu,Hondures – Sagrera – Josep Estivill,1,la Sagrera,71.3
Sant Andreu,Hondures – Sagrera – Josep Estivill,1,el Congreso y los Iians,72.7
Sant Andreu,Hondures – Sagrera – Josep Estivill,1,Navas,81.4
Sant Andreu,Hondures – Sagrera – Josep Estivill,1,el Buen Pastor,81.0
Sant Andreu,Hondures – Sagrera – Josep Estivill,1,San Areu,82.2
Sant Andreu,Hondures – Sagrera – Josep Estivill,1,Navas,74.0
Sant Andreu,Hondures – Sagrera – Josep Estivill,1,Trinitat Vella,65.6
Sant Andreu,Hondures – Sagrera – Josep Estivill,1,Baró de Viver,90.0
Sant Andreu,Hondures – Sagrera – Josep Estivill,1,el Buen Pastor,64.4
Sant Andreu,Hondures – Sagrera – Josep Estivill,1,San Areu,71.1
Sant Andreu,Hondures – Sagrera – Josep Estivill,1,la Sagrera,71.3
Sant Andreu,Hondures – Sagrera – Josep Estivill,1,el Congreso y los Iians,72.7
Sant Andreu,Hondures – Sagrera – Josep Estivill,1,Navas,81.6
Sant Andreu,Pl. Congres Eucarístic,1,Trinitat Vella,64.6
Sant Andreu,Pl. Congres Eucarístic,1,el Buen Pastor,69.9
Sant Andreu,Pl. Congres Eucarístic,1,San Areu,74.3
Sant Andreu,Pl. Congres Eucarístic,1,la Sagrera,69.1
Sant Andreu,Pl. Congres Eucarístic,1,el Congreso y los Iians,74.1
Sant Andreu,Pl. Congres Eucarístic,1,Navas,81.3
Sant Andreu,Pl. Congres Eucarístic,1,el Buen Pastor,90.0
Sant Andreu,Pl. Congres Eucarístic,1,San Areu,84.4
Sant Andreu,Pl. Congres Eucarístic,1,el Congreso y los Iians,62.0
Sant Andreu,Pl. Congres Eucarístic,1,Navas,91.0
Sant Andreu,Pl. Congres Eucarístic,1,el Buen Pastor,99.0
Sant Andreu,Pl. Congres Eucarístic,1,Trinitat Vella,64.6
Sant Andreu,Pl. Congres Eucarístic,1,el Buen Pastor,68.7
Sant Andreu,Pl. Congres Eucarístic,1,San Areu,72.8
Sant Andreu,Pl. Congres Eucarístic,1,la Sagrera,69.1
Sant Andreu,Pl. Congres Eucarístic,1,el Congreso y los Iians,74.5
Sant Andreu,Pl. Congres Eucarístic,1,Navas,81.2
Sant Andreu,Pl. Congres Eucarístic,1,Trinitat Vella,68.0
Sant Andreu,Pl. Congres Eucarístic,1,Baró de Viver,70.0
Sant Andreu,Pl. Congres Eucarístic,1,el Buen Pastor,71.9
Sant Andreu,Pl. Congres Eucarístic,1,San Areu,69.8
Sant Andreu,Pl. Congres Eucarístic,1,la Sagrera,72.3
Sant Andreu,Pl. Congres Eucarístic,1,el Congreso y los Iians,72.1
Sant Andreu,Pl. Congres Eucarístic,1,Navas,80.7
Sant Andreu,Pl. Congres Eucarístic,1,el Buen Pastor,80.5
Sant Andreu,Pl. Congres Eucarístic,1,San Areu,79.2
Sant Andreu,Pl. Congres Eucarístic,1,Trinitat Vella,68.0
Sant Andreu,Pl. Congres Eucarístic,1,Baró de Viver,70.0
Sant Andreu,Pl. Congres Eucarístic,1,el Buen Pastor,71.4
Sant Andreu,Pl. Congres Eucarístic,1,San Areu,68.6
Sant Andreu,Pl. Congres Eucarístic,1,la Sagrera,72.3
Sant Andreu,Pl. Congres Eucarístic,1,el Congreso y los Iians,72.1
Sant Andreu,Pl. Congres Eucarístic,1,Navas,80.7
Sant Andreu,Pl. Congres Eucarístic,1,Trinitat Vella,68.8
Sant Andreu,Pl. Congres Eucarístic,1,el Buen Pastor,74.0
Sant Andreu,Pl. Congres Eucarístic,1,San Areu,76.8
Sant Andreu,Pl. Congres Eucarístic,1,la Sagrera,73.4
Sant Andreu,Pl. Congres Eucarístic,1,el Congreso y los Iians,68.8
Sant Andreu,Pl. Congres Eucarístic,1,Navas,90.2
Sant Andreu,Pl. Congres Eucarístic,1,San Areu,91.0
Sant Andreu,Pl. Congres Eucarístic,1,Navas,100.5
Sant Andreu,Pl. Congres Eucarístic,1,Trinitat Vella,68.8
Sant Andreu,Pl. Congres Eucarístic,1,el Buen Pastor,74.0
Sant Andreu,Pl. Congres Eucarístic,1,San Areu,76.5
Sant Andreu,Pl. Congres Eucarístic,1,la Sagrera,73.4
Sant Andreu,Pl. Congres Eucarístic,1,el Congreso y los Iians,68.8
Sant Andreu,Pl. Congres Eucarístic,1,Navas,89.5
Sant Andreu,Pl. Congres Eucarístic,1,Trinitat Vella,65.6
Sant Andreu,Pl. Congres Eucarístic,1,Baró de Viver,90.0
Sant Andreu,Pl. Congres Eucarístic,1,el Buen Pastor,65.1
Sant Andreu,Pl. Congres Eucarístic,1,San Areu,71.8
Sant Andreu,Pl. Congres Eucarístic,1,la Sagrera,71.3
Sant Andreu,Pl. Congres Eucarístic,1,el Congreso y los Iians,72.7
Sant Andreu,Pl. Congres Eucarístic,1,Navas,81.4
Sant Andreu,Pl. Congres Eucarístic,1,el Buen Pastor,81.0
Sant Andreu,Pl. Congres Eucarístic,1,San Areu,82.2
Sant Andreu,Pl. Congres Eucarístic,1,Navas,74.0
Sant Andreu,Pl. Congres Eucarístic,1,Trinitat Vella,65.6
Sant Andreu,Pl. Congres Eucarístic,1,Baró de Viver,90.0
Sant Andreu,Pl. Congres Eucarístic,1,el Buen Pastor,64.4
Sant Andreu,Pl. Congres Eucarístic,1,San Areu,71.1
Sant Andreu,Pl. Congres Eucarístic,1,la Sagrera,71.3
Sant Andreu,Pl. Congres Eucarístic,1,el Congreso y los Iians,72.7
Sant Andreu,Pl. Congres Eucarístic,1,Navas,81.6
Sant Andreu,Pg. Maragall – Trinxant – Juan de Garay,1,Trinitat Vella,64.6
Sant Andreu,Pg. Maragall – Trinxant – Juan de Garay,1,el Buen Pastor,69.9
Sant Andreu,Pg. Maragall – Trinxant – Juan de Garay,1,San Areu,74.3
Sant Andreu,Pg. Maragall – Trinxant – Juan de Garay,1,la Sagrera,69.1
Sant Andreu,Pg. Maragall – Trinxant – Juan de Garay,1,el Congreso y los Iians,74.1
Sant Andreu,Pg. Maragall – Trinxant – Juan de Garay,1,Navas,81.3
Sant Andreu,Pg. Maragall – Trinxant – Juan de Garay,1,el Buen Pastor,90.0
Sant Andreu,Pg. Maragall – Trinxant – Juan de Garay,1,San Areu,84.4
Sant Andreu,Pg. Maragall – Trinxant – Juan de Garay,1,el Congreso y los Iians,62.0
Sant Andreu,Pg. Maragall – Trinxant – Juan de Garay,1,Navas,91.0
Sant Andreu,Pg. Maragall – Trinxant – Juan de Garay,1,el Buen Pastor,99.0
Sant Andreu,Pg. Maragall – Trinxant – Juan de Garay,1,Trinitat Vella,64.6
Sant Andreu,Pg. Maragall – Trinxant – Juan de Garay,1,el Buen Pastor,68.7
Sant Andreu,Pg. Maragall – Trinxant – Juan de Garay,1,San Areu,72.8
Sant Andreu,Pg. Maragall – Trinxant – Juan de Garay,1,la Sagrera,69.1
Sant Andreu,Pg. Maragall – Trinxant – Juan de Garay,1,el Congreso y los Iians,74.5
Sant Andreu,Pg. Maragall – Trinxant – Juan de Garay,1,Navas,81.2
Sant Andreu,Pg. Maragall – Trinxant – Juan de Garay,1,Trinitat Vella,68.0
Sant Andreu,Pg. Maragall – Trinxant – Juan de Garay,1,Baró de Viver,70.0
Sant Andreu,Pg. Maragall – Trinxant – Juan de Garay,1,el Buen Pastor,71.9
Sant Andreu,Pg. Maragall – Trinxant – Juan de Garay,1,San Areu,69.8
Sant Andreu,Pg. Maragall – Trinxant – Juan de Garay,1,la Sagrera,72.3
Sant Andreu,Pg. Maragall – Trinxant – Juan de Garay,1,el Congreso y los Iians,72.1
Sant Andreu,Pg. Maragall – Trinxant – Juan de Garay,1,Navas,80.7
Sant Andreu,Pg. Maragall – Trinxant – Juan de Garay,1,el Buen Pastor,80.5
Sant Andreu,Pg. Maragall – Trinxant – Juan de Garay,1,San Areu,79.2
Sant Andreu,Pg. Maragall – Trinxant – Juan de Garay,1,Trinitat Vella,68.0
Sant Andreu,Pg. Maragall – Trinxant – Juan de Garay,1,Baró de Viver,70.0
Sant Andreu,Pg. Maragall – Trinxant – Juan de Garay,1,el Buen Pastor,71.4
Sant Andreu,Pg. Maragall – Trinxant – Juan de Garay,1,San Areu,68.6
Sant Andreu,Pg. Maragall – Trinxant – Juan de Garay,1,la Sagrera,72.3
Sant Andreu,Pg. Maragall – Trinxant – Juan de Garay,1,el Congreso y los Iians,72.1
Sant Andreu,Pg. Maragall – Trinxant – Juan de Garay,1,Navas,80.7
Sant Andreu,Pg. Maragall – Trinxant – Juan de Garay,1,Trinitat Vella,68.8
Sant Andreu,Pg. Maragall – Trinxant – Juan de Garay,1,el Buen Pastor,74.0
Sant Andreu,Pg. Maragall – Trinxant – Juan de Garay,1,San Areu,76.8
Sant Andreu,Pg. Maragall – Trinxant – Juan de Garay,1,la Sagrera,73.4
Sant Andreu,Pg. Maragall – Trinxant – Juan de Garay,1,el Congreso y los Iians,68.8
Sant Andreu,Pg. Maragall – Trinxant – Juan de Garay,1,Navas,90.2
Sant Andreu,Pg. Maragall – Trinxant – Juan de Garay,1,San Areu,91.0
Sant Andreu,Pg. Maragall – Trinxant – Juan de Garay,1,Navas,100.5
Sant Andreu,Pg. Maragall – Trinxant – Juan de Garay,1,Trinitat Vella,68.8
Sant Andreu,Pg. Maragall – Trinxant – Juan de Garay,1,el Buen Pastor,74.0
Sant Andreu,Pg. Maragall – Trinxant – Juan de Garay,1,San Areu,76.5
Sant Andreu,Pg. Maragall – Trinxant – Juan de Garay,1,la Sagrera,73.4
Sant Andreu,Pg. Maragall – Trinxant – Juan de Garay,1,el Congreso y los Iians,68.8
Sant Andreu,Pg. Maragall – Trinxant – Juan de Garay,1,Navas,89.5
Sant Andreu,Pg. Maragall – Trinxant – Juan de Garay,1,Trinitat Vella,65.6
Sant Andreu,Pg. Maragall – Trinxant – Juan de Garay,1,Baró de Viver,90.0
Sant Andreu,Pg. Maragall – Trinxant – Juan de Garay,1,el Buen Pastor,65.1
Sant Andreu,Pg. Maragall – Trinxant – Juan de Garay,1,San Areu,71.8
Sant Andreu,Pg. Maragall – Trinxant – Juan de Garay,1,la Sagrera,71.3
Sant Andreu,Pg. Maragall – Trinxant – Juan de Garay,1,el Congreso y los Iians,72.7
Sant Andreu,Pg. Maragall – Trinxant – Juan de Garay,1,Navas,81.4
Sant Andreu,Pg. Maragall – Trinxant – Juan de Garay,1,el Buen Pastor,81.0
Sant Andreu,Pg. Maragall – Trinxant – Juan de Garay,1,San Areu,82.2
Sant Andreu,Pg. Maragall – Trinxant – Juan de Garay,1,Navas,74.0
Sant Andreu,Pg. Maragall – Trinxant – Juan de Garay,1,Trinitat Vella,65.6
Sant Andreu,Pg. Maragall – Trinxant – Juan de Garay,1,Baró de Viver,90.0
Sant Andreu,Pg. Maragall – Trinxant – Juan de Garay,1,el Buen Pastor,64.4
Sant Andreu,Pg. Maragall – Trinxant – Juan de Garay,1,San Areu,71.1
Sant Andreu,Pg. Maragall – Trinxant – Juan de Garay,1,la Sagrera,71.3
Sant Andreu,Pg. Maragall – Trinxant – Juan de Garay,1,el Congreso y los Iians,72.7
Sant Andreu,Pg. Maragall – Trinxant – Juan de Garay,1,Navas,81.6
Sant Andreu,Pl. Mossèn Joan Cortinas,1,Trinitat Vella,64.6
Sant Andreu,Pl. Mossèn Joan Cortinas,1,el Buen Pastor,69.9
Sant Andreu,Pl. Mossèn Joan Cortinas,1,San Areu,74.3
Sant Andreu,Pl. Mossèn Joan Cortinas,1,la Sagrera,69.1
Sant Andreu,Pl. Mossèn Joan Cortinas,1,el Congreso y los Iians,74.1
Sant Andreu,Pl. Mossèn Joan Cortinas,1,Navas,81.3
Sant Andreu,Pl. Mossèn Joan Cortinas,1,el Buen Pastor,90.0
Sant Andreu,Pl. Mossèn Joan Cortinas,1,San Areu,84.4
Sant Andreu,Pl. Mossèn Joan Cortinas,1,el Congreso y los Iians,62.0
Sant Andreu,Pl. Mossèn Joan Cortinas,1,Navas,91.0
Sant Andreu,Pl. Mossèn Joan Cortinas,1,el Buen Pastor,99.0
Sant Andreu,Pl. Mossèn Joan Cortinas,1,Trinitat Vella,64.6
Sant Andreu,Pl. Mossèn Joan Cortinas,1,el Buen Pastor,68.7
Sant Andreu,Pl. Mossèn Joan Cortinas,1,San Areu,72.8
Sant Andreu,Pl. Mossèn Joan Cortinas,1,la Sagrera,69.1
Sant Andreu,Pl. Mossèn Joan Cortinas,1,el Congreso y los Iians,74.5
Sant Andreu,Pl. Mossèn Joan Cortinas,1,Navas,81.2
Sant Andreu,Pl. Mossèn Joan Cortinas,1,Trinitat Vella,68.0
Sant Andreu,Pl. Mossèn Joan Cortinas,1,Baró de Viver,70.0
Sant Andreu,Pl. Mossèn Joan Cortinas,1,el Buen Pastor,71.9
Sant Andreu,Pl. Mossèn Joan Cortinas,1,San Areu,69.8
Sant Andreu,Pl. Mossèn Joan Cortinas,1,la Sagrera,72.3
Sant Andreu,Pl. Mossèn Joan Cortinas,1,el Congreso y los Iians,72.1
Sant Andreu,Pl. Mossèn Joan Cortinas,1,Navas,80.7
Sant Andreu,Pl. Mossèn Joan Cortinas,1,el Buen Pastor,80.5
Sant Andreu,Pl. Mossèn Joan Cortinas,1,San Areu,79.2
Sant Andreu,Pl. Mossèn Joan Cortinas,1,Trinitat Vella,68.0
Sant Andreu,Pl. Mossèn Joan Cortinas,1,Baró de Viver,70.0
Sant Andreu,Pl. Mossèn Joan Cortinas,1,el Buen Pastor,71.4
Sant Andreu,Pl. Mossèn Joan Cortinas,1,San Areu,68.6
Sant Andreu,Pl. Mossèn Joan Cortinas,1,la Sagrera,72.3
Sant Andreu,Pl. Mossèn Joan Cortinas,1,el Congreso y los Iians,72.1
Sant Andreu,Pl. Mossèn Joan Cortinas,1,Navas,80.7
Sant Andreu,Pl. Mossèn Joan Cortinas,1,Trinitat Vella,68.8
Sant Andreu,Pl. Mossèn Joan Cortinas,1,el Buen Pastor,74.0
Sant Andreu,Pl. Mossèn Joan Cortinas,1,San Areu,76.8
Sant Andreu,Pl. Mossèn Joan Cortinas,1,la Sagrera,73.4
Sant Andreu,Pl. Mossèn Joan Cortinas,1,el Congreso y los Iians,68.8
Sant Andreu,Pl. Mossèn Joan Cortinas,1,Navas,90.2
Sant Andreu,Pl. Mossèn Joan Cortinas,1,San Areu,91.0
Sant Andreu,Pl. Mossèn Joan Cortinas,1,Navas,100.5
Sant Andreu,Pl. Mossèn Joan Cortinas,1,Trinitat Vella,68.8
Sant Andreu,Pl. Mossèn Joan Cortinas,1,el Buen Pastor,74.0
Sant Andreu,Pl. Mossèn Joan Cortinas,1,San Areu,76.5
Sant Andreu,Pl. Mossèn Joan Cortinas,1,la Sagrera,73.4
Sant Andreu,Pl. Mossèn Joan Cortinas,1,el Congreso y los Iians,68.8
Sant Andreu,Pl. Mossèn Joan Cortinas,1,Navas,89.5
Sant Andreu,Pl. Mossèn Joan Cortinas,1,Trinitat Vella,65.6
Sant Andreu,Pl. Mossèn Joan Cortinas,1,Baró de Viver,90.0
Sant Andreu,Pl. Mossèn Joan Cortinas,1,el Buen Pastor,65.1
Sant Andreu,Pl. Mossèn Joan Cortinas,1,San Areu,71.8
Sant Andreu,Pl. Mossèn Joan Cortinas,1,la Sagrera,71.3
Sant Andreu,Pl. Mossèn Joan Cortinas,1,el Congreso y los Iians,72.7
Sant Andreu,Pl. Mossèn Joan Cortinas,1,Navas,81.4
Sant Andreu,Pl. Mossèn Joan Cortinas,1,el Buen Pastor,81.0
Sant Andreu,Pl. Mossèn Joan Cortinas,1,San Areu,82.2
Sant Andreu,Pl. Mossèn Joan Cortinas,1,Navas,74.0
Sant Andreu,Pl. Mossèn Joan Cortinas,1,Trinitat Vella,65.6
Sant Andreu,Pl. Mossèn Joan Cortinas,1,Baró de Viver,90.0
Sant Andreu,Pl. Mossèn Joan Cortinas,1,el Buen Pastor,64.4
Sant Andreu,Pl. Mossèn Joan Cortinas,1,San Areu,71.1
Sant Andreu,Pl. Mossèn Joan Cortinas,1,la Sagrera,71.3
Sant Andreu,Pl. Mossèn Joan Cortinas,1,el Congreso y los Iians,72.7
Sant Andreu,Pl. Mossèn Joan Cortinas,1,Navas,81.6
Sant Andreu,Cinca (detrás Parròquia Sant Andreu),1,Trinitat Vella,64.6
Sant Andreu,Cinca (detrás Parròquia Sant Andreu),1,el Buen Pastor,69.9
Sant Andreu,Cinca (detrás Parròquia Sant Andreu),1,San Areu,74.3
Sant Andreu,Cinca (detrás Parròquia Sant Andreu),1,la Sagrera,69.1
Sant Andreu,Cinca (detrás Parròquia Sant Andreu),1,el Congreso y los Iians,74.1
Sant Andreu,Cinca (detrás Parròquia Sant Andreu),1,Navas,81.3
Sant Andreu,Cinca (detrás Parròquia Sant Andreu),1,el Buen Pastor,90.0
Sant Andreu,Cinca (detrás Parròquia Sant Andreu),1,San Areu,84.4
Sant Andreu,Cinca (detrás Parròquia Sant Andreu),1,el Congreso y los Iians,62.0
Sant Andreu,Cinca (detrás Parròquia Sant Andreu),1,Navas,91.0
Sant Andreu,Cinca (detrás Parròquia Sant Andreu),1,el Buen Pastor,99.0
Sant Andreu,Cinca (detrás Parròquia Sant Andreu),1,Trinitat Vella,64.6
Sant Andreu,Cinca (detrás Parròquia Sant Andreu),1,el Buen Pastor,68.7
Sant Andreu,Cinca (detrás Parròquia Sant Andreu),1,San Areu,72.8
Sant Andreu,Cinca (detrás Parròquia Sant Andreu),1,la Sagrera,69.1
Sant Andreu,Cinca (detrás Parròquia Sant Andreu),1,el Congreso y los Iians,74.5
Sant Andreu,Cinca (detrás Parròquia Sant Andreu),1,Navas,81.2
Sant Andreu,Cinca (detrás Parròquia Sant Andreu),1,Trinitat Vella,68.0
Sant Andreu,Cinca (detrás Parròquia Sant Andreu),1,Baró de Viver,70.0
Sant Andreu,Cinca (detrás Parròquia Sant Andreu),1,el Buen Pastor,71.9
Sant Andreu,Cinca (detrás Parròquia Sant Andreu),1,San Areu,69.8
Sant Andreu,Cinca (detrás Parròquia Sant Andreu),1,la Sagrera,72.3
Sant Andreu,Cinca (detrás Parròquia Sant Andreu),1,el Congreso y los Iians,72.1
Sant Andreu,Cinca (detrás Parròquia Sant Andreu),1,Navas,80.7
Sant Andreu,Cinca (detrás Parròquia Sant Andreu),1,el Buen Pastor,80.5
Sant Andreu,Cinca (detrás Parròquia Sant Andreu),1,San Areu,79.2
Sant Andreu,Cinca (detrás Parròquia Sant Andreu),1,Trinitat Vella,68.0
Sant Andreu,Cinca (detrás Parròquia Sant Andreu),1,Baró de Viver,70.0
Sant Andreu,Cinca (detrás Parròquia Sant Andreu),1,el Buen Pastor,71.4
Sant Andreu,Cinca (detrás Parròquia Sant Andreu),1,San Areu,68.6
Sant Andreu,Cinca (detrás Parròquia Sant Andreu),1,la Sagrera,72.3
Sant Andreu,Cinca (detrás Parròquia Sant Andreu),1,el Congreso y los Iians,72.1
Sant Andreu,Cinca (detrás Parròquia Sant Andreu),1,Navas,80.7
Sant Andreu,Cinca (detrás Parròquia Sant Andreu),1,Trinitat Vella,68.8
Sant Andreu,Cinca (detrás Parròquia Sant Andreu),1,el Buen Pastor,74.0
Sant Andreu,Cinca (detrás Parròquia Sant Andreu),1,San Areu,76.8
Sant Andreu,Cinca (detrás Parròquia Sant Andreu),1,la Sagrera,73.4
Sant Andreu,Cinca (detrás Parròquia Sant Andreu),1,el Congreso y los Iians,68.8
Sant Andreu,Cinca (detrás Parròquia Sant Andreu),1,Navas,90.2
Sant Andreu,Cinca (detrás Parròquia Sant Andreu),1,San Areu,91.0
Sant Andreu,Cinca (detrás Parròquia Sant Andreu),1,Navas,100.5
Sant Andreu,Cinca (detrás Parròquia Sant Andreu),1,Trinitat Vella,68.8
Sant Andreu,Cinca (detrás Parròquia Sant Andreu),1,el Buen Pastor,74.0
Sant Andreu,Cinca (detrás Parròquia Sant Andreu),1,San Areu,76.5
Sant Andreu,Cinca (detrás Parròquia Sant Andreu),1,la Sagrera,73.4
Sant Andreu,Cinca (detrás Parròquia Sant Andreu),1,el Congreso y los Iians,68.8
Sant Andreu,Cinca (detrás Parròquia Sant Andreu),1,Navas,89.5
Sant Andreu,Cinca (detrás Parròquia Sant Andreu),1,Trinitat Vella,65.6
Sant Andreu,Cinca (detrás Parròquia Sant Andreu),1,Baró de Viver,90.0
Sant Andreu,Cinca (detrás Parròquia Sant Andreu),1,el Buen Pastor,65.1
Sant Andreu,Cinca (detrás Parròquia Sant Andreu),1,San Areu,71.8
Sant Andreu,Cinca (detrás Parròquia Sant Andreu),1,la Sagrera,71.3
Sant Andreu,Cinca (detrás Parròquia Sant Andreu),1,el Congreso y los Iians,72.7
Sant Andreu,Cinca (detrás Parròquia Sant Andreu),1,Navas,81.4
Sant Andreu,Cinca (detrás Parròquia Sant Andreu),1,el Buen Pastor,81.0
Sant Andreu,Cinca (detrás Parròquia Sant Andreu),1,San Areu,82.2
Sant Andreu,Cinca (detrás Parròquia Sant Andreu),1,Navas,74.0
Sant Andreu,Cinca (detrás Parròquia Sant Andreu),1,Trinitat Vella,65.6
Sant Andreu,Cinca (detrás Parròquia Sant Andreu),1,Baró de Viver,90.0
Sant Andreu,Cinca (detrás Parròquia Sant Andreu),1,el Buen Pastor,64.4
Sant Andreu,Cinca (detrás Parròquia Sant Andreu),1,San Areu,71.1
Sant Andreu,Cinca (detrás Parròquia Sant Andreu),1,la Sagrera,71.3
Sant Andreu,Cinca (detrás Parròquia Sant Andreu),1,el Congreso y los Iians,72.7
Sant Andreu,Cinca (detrás Parròquia Sant Andreu),1,Navas,81.6
Sant Andreu,Jardins Aigües de Montcada,1,Trinitat Vella,64.6
Sant Andreu,Jardins Aigües de Montcada,1,el Buen Pastor,69.9
Sant Andreu,Jardins Aigües de Montcada,1,San Areu,74.3
Sant Andreu,Jardins Aigües de Montcada,1,la Sagrera,69.1
Sant Andreu,Jardins Aigües de Montcada,1,el Congreso y los Iians,74.1
Sant Andreu,Jardins Aigües de Montcada,1,Navas,81.3
Sant Andreu,Jardins Aigües de Montcada,1,el Buen Pastor,90.0
Sant Andreu,Jardins Aigües de Montcada,1,San Areu,84.4
Sant Andreu,Jardins Aigües de Montcada,1,el Congreso y los Iians,62.0
Sant Andreu,Jardins Aigües de Montcada,1,Navas,91.0
Sant Andreu,Jardins Aigües de Montcada,1,el Buen Pastor,99.0
Sant Andreu,Jardins Aigües de Montcada,1,Trinitat Vella,64.6
Sant Andreu,Jardins Aigües de Montcada,1,el Buen Pastor,68.7
Sant Andreu,Jardins Aigües de Montcada,1,San Areu,72.8
Sant Andreu,Jardins Aigües de Montcada,1,la Sagrera,69.1
Sant Andreu,Jardins Aigües de Montcada,1,el Congreso y los Iians,74.5
Sant Andreu,Jardins Aigües de Montcada,1,Navas,81.2
Sant Andreu,Jardins Aigües de Montcada,1,Trinitat Vella,68.0
Sant Andreu,Jardins Aigües de Montcada,1,Baró de Viver,70.0
Sant Andreu,Jardins Aigües de Montcada,1,el Buen Pastor,71.9
Sant Andreu,Jardins Aigües de Montcada,1,San Areu,69.8
Sant Andreu,Jardins Aigües de Montcada,1,la Sagrera,72.3
Sant Andreu,Jardins Aigües de Montcada,1,el Congreso y los Iians,72.1
Sant Andreu,Jardins Aigües de Montcada,1,Navas,80.7
Sant Andreu,Jardins Aigües de Montcada,1,el Buen Pastor,80.5
Sant Andreu,Jardins Aigües de Montcada,1,San Areu,79.2
Sant Andreu,Jardins Aigües de Montcada,1,Trinitat Vella,68.0
Sant Andreu,Jardins Aigües de Montcada,1,Baró de Viver,70.0
Sant Andreu,Jardins Aigües de Montcada,1,el Buen Pastor,71.4
Sant Andreu,Jardins Aigües de Montcada,1,San Areu,68.6
Sant Andreu,Jardins Aigües de Montcada,1,la Sagrera,72.3
Sant Andreu,Jardins Aigües de Montcada,1,el Congreso y los Iians,72.1
Sant Andreu,Jardins Aigües de Montcada,1,Navas,80.7
Sant Andreu,Jardins Aigües de Montcada,1,Trinitat Vella,68.8
Sant Andreu,Jardins Aigües de Montcada,1,el Buen Pastor,74.0
Sant Andreu,Jardins Aigües de Montcada,1,San Areu,76.8
Sant Andreu,Jardins Aigües de Montcada,1,la Sagrera,73.4
Sant Andreu,Jardins Aigües de Montcada,1,el Congreso y los Iians,68.8
Sant Andreu,Jardins Aigües de Montcada,1,Navas,90.2
Sant Andreu,Jardins Aigües de Montcada,1,San Areu,91.0
Sant Andreu,Jardins Aigües de Montcada,1,Navas,100.5
Sant Andreu,Jardins Aigües de Montcada,1,Trinitat Vella,68.8
Sant Andreu,Jardins Aigües de Montcada,1,el Buen Pastor,74.0
Sant Andreu,Jardins Aigües de Montcada,1,San Areu,76.5
Sant Andreu,Jardins Aigües de Montcada,1,la Sagrera,73.4
Sant Andreu,Jardins Aigües de Montcada,1,el Congreso y los Iians,68.8
Sant Andreu,Jardins Aigües de Montcada,1,Navas,89.5
Sant Andreu,Jardins Aigües de Montcada,1,Trinitat Vella,65.6
Sant Andreu,Jardins Aigües de Montcada,1,Baró de Viver,90.0
Sant Andreu,Jardins Aigües de Montcada,1,el Buen Pastor,65.1
Sant Andreu,Jardins Aigües de Montcada,1,San Areu,71.8
Sant Andreu,Jardins Aigües de Montcada,1,la Sagrera,71.3
